"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting-DynamicPivotality.nlogo"
"Is payoff > 0 for a varied p?"
"07/02/2019 14:58:23:971 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","40"
"[run number]","number-of-voters","marginal-pivotality","voice-credits-given-per-tick","stdev-of-utilities","limit-votes?","variance-of-perceived-pivotality","mean-of-utilities","[step]","precision variance-of-perceived-pivotality 4","sum-of-votes","sum-of-utilities","payoff >= 0"
"2171","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2168","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2171","1000","0.55","0","5","false","0.45","0","1","0.1114","158.75745528176435","152.0806986109385","true"
"2168","1000","0.55","0","5","false","0.45","0","1","0.1114","-92.21164824856305","-147.5991206936477","true"
"2172","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2173","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2174","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2172","1000","0.55","0","5","false","0.45","0","1","0.1114","-59.09875016143633","-91.54154207894545","true"
"2173","1000","0.55","0","5","false","0.45","0","1","0.1114","-61.804812417502944","-142.42666831440133","true"
"2174","1000","0.55","0","5","false","0.45","0","1","0.1114","89.85536535069184","-123.15493336520328","false"
"2175","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2175","1000","0.55","0","5","false","0.45","0","1","0.1114","274.96109736159997","401.9497276074293","true"
"2176","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2176","1000","0.55","0","5","false","0.45","0","1","0.1114","-107.98739483088798","-62.82885189028794","true"
"2177","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2177","1000","0.55","0","5","false","0.45","0","1","0.1114","-123.19458515113922","-86.68069532312015","true"
"2178","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2178","1000","0.55","0","5","false","0.45","0","1","0.1114","71.01212568352025","60.25485198775969","true"
"2179","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2179","1000","0.55","0","5","false","0.45","0","1","0.1114","104.44478072188599","188.76083697587546","true"
"2180","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2182","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2181","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2182","1000","0.55","0","5","false","0.45","0","1","0.1114","63.96579054818403","77.33969239961625","true"
"2181","1000","0.55","0","5","false","0.45","0","1","0.1114","140.06852204194956","218.16866380393697","true"
"2180","1000","0.55","0","5","false","0.45","0","1","0.1114","155.62758370268864","165.34489437073796","true"
"2183","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2183","1000","0.55","0","5","false","0.45","0","1","0.1114","144.86467184047183","222.36895715337494","true"
"2184","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2184","1000","0.55","0","5","false","0.45","0","1","0.1114","224.6802031208572","410.10525963971514","true"
"2185","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2185","1000","0.55","0","5","false","0.45","0","1","0.1114","105.28992771591243","164.05032364218513","true"
"2186","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2186","1000","0.55","0","5","false","0.45","0","1","0.1114","98.85259327839037","209.11031675812845","true"
"2187","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2187","1000","0.55","0","5","false","0.45","0","1","0.1114","92.92811058166069","141.4413160472845","true"
"2188","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2188","1000","0.55","0","5","false","0.45","0","1","0.1114","-22.2325332545538","-50.483365478717744","true"
"2189","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2189","1000","0.55","0","5","false","0.45","0","1","0.1114","27.960535524384795","-15.203436528526868","false"
"2190","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2190","1000","0.55","0","5","false","0.45","0","1","0.1114","-2.347310107881185","-40.489264825527314","true"
"2191","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2191","1000","0.55","0","5","false","0.45","0","1","0.1114","179.70791428280404","195.7413795562607","true"
"2192","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2192","1000","0.55","0","5","false","0.45","0","1","0.1114","96.75046680550076","198.5040864176257","true"
"2193","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2193","1000","0.55","0","5","false","0.45","0","1","0.1114","2.2708920349261916","-72.25722481101229","false"
"2194","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2194","1000","0.55","0","5","false","0.45","0","1","0.1114","-34.82974998601094","-92.0871216671033","true"
"2195","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2195","1000","0.55","0","5","false","0.45","0","1","0.1114","-32.32674249044658","-30.47039616999006","true"
"2196","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2196","1000","0.55","0","5","false","0.45","0","1","0.1114","-50.82922411837808","28.256233309835295","false"
"2197","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2197","1000","0.55","0","5","false","0.45","0","1","0.1114","30.39609159042152","66.20617327208028","true"
"2198","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2198","1000","0.55","0","5","false","0.45","0","1","0.1114","-150.95608381668478","-191.9672045394795","true"
"2199","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2199","1000","0.55","0","5","false","0.45","0","1","0.1114","148.7154486590215","256.0932283705429","true"
"2200","1000","0.55","0","5","false","0.45","0","0","0.1114","0","0","true"
"2200","1000","0.55","0","5","false","0.45","0","1","0.1114","-76.61605950585727","-124.34296098884337","true"
"2201","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2201","1000","0.55","0","5","false","0.65","0","1","0.1609","-167.2032732235425","-274.50044866317245","true"
"2202","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2202","1000","0.55","0","5","false","0.65","0","1","0.1609","-34.97742130069264","-135.56292236224985","true"
"2204","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2203","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2204","1000","0.55","0","5","false","0.65","0","1","0.1609","-216.52952847846495","-206.91634370798747","true"
"2203","1000","0.55","0","5","false","0.65","0","1","0.1609","254.5506456039211","188.26271215088073","true"
"2205","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2205","1000","0.55","0","5","false","0.65","0","1","0.1609","39.40129730041235","-6.660507374105991","false"
"2206","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2206","1000","0.55","0","5","false","0.65","0","1","0.1609","-161.08982369590194","-136.9017131017725","true"
"2207","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2208","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2207","1000","0.55","0","5","false","0.65","0","1","0.1609","-90.42579034766322","-283.3669617612127","true"
"2208","1000","0.55","0","5","false","0.65","0","1","0.1609","200.48273295258105","230.34807051173618","true"
"2209","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2209","1000","0.55","0","5","false","0.65","0","1","0.1609","-71.83049136671048","-289.8835106221462","true"
"2210","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2210","1000","0.55","0","5","false","0.65","0","1","0.1609","28.244252912725187","-227.99672427397516","false"
"2212","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2212","1000","0.55","0","5","false","0.65","0","1","0.1609","-5.454267130238577","89.26528728417135","false"
"2211","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2211","1000","0.55","0","5","false","0.65","0","1","0.1609","116.51000190137847","224.60188403293077","true"
"2213","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2213","1000","0.55","0","5","false","0.65","0","1","0.1609","218.6901177866116","-7.870580101771058","false"
"2214","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2214","1000","0.55","0","5","false","0.65","0","1","0.1609","-99.75969849947091","-199.43957508522968","true"
"2215","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2215","1000","0.55","0","5","false","0.65","0","1","0.1609","-301.26866846560995","-351.18822858740276","true"
"2216","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2216","1000","0.55","0","5","false","0.65","0","1","0.1609","-112.01487101370321","-242.15459946398704","true"
"2217","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2217","1000","0.55","0","5","false","0.65","0","1","0.1609","-13.171667130299056","-22.45823109120656","true"
"2218","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2218","1000","0.55","0","5","false","0.65","0","1","0.1609","40.78827375994456","74.73219025261047","true"
"2219","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2219","1000","0.55","0","5","false","0.65","0","1","0.1609","41.24345011221294","-56.94856351137926","false"
"2220","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2220","1000","0.55","0","5","false","0.65","0","1","0.1609","114.39870304550175","91.04024533860834","true"
"2221","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2221","1000","0.55","0","5","false","0.65","0","1","0.1609","-91.73059569918405","-210.03250826010503","true"
"2222","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2222","1000","0.55","0","5","false","0.65","0","1","0.1609","-102.34393148807419","-152.98303964684862","true"
"2223","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2224","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2223","1000","0.55","0","5","false","0.65","0","1","0.1609","50.59585577936082","132.44441022126483","true"
"2224","1000","0.55","0","5","false","0.65","0","1","0.1609","-53.74396336674613","-86.0622286041339","true"
"2225","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2225","1000","0.55","0","5","false","0.65","0","1","0.1609","-37.17318807308993","12.811886107047997","false"
"2226","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2226","1000","0.55","0","5","false","0.65","0","1","0.1609","18.31175980140256","-46.47586274644204","false"
"2228","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2228","1000","0.55","0","5","false","0.65","0","1","0.1609","-40.45462142620988","-90.24101734195814","true"
"2227","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2227","1000","0.55","0","5","false","0.65","0","1","0.1609","-210.13480118713937","-242.0109422711607","true"
"2230","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2229","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2230","1000","0.55","0","5","false","0.65","0","1","0.1609","-3.710416479982541","-34.6822328594747","true"
"2229","1000","0.55","0","5","false","0.65","0","1","0.1609","29.815391270990176","231.75918239699556","true"
"2232","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2232","1000","0.55","0","5","false","0.65","0","1","0.1609","-74.35978338228404","-121.68878978623061","true"
"2231","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2231","1000","0.55","0","5","false","0.65","0","1","0.1609","274.947154632571","360.0852210527014","true"
"2234","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2234","1000","0.55","0","5","false","0.65","0","1","0.1609","-44.82700468538178","-20.639484934057393","true"
"2233","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2233","1000","0.55","0","5","false","0.65","0","1","0.1609","25.769033199984392","44.91797830860166","true"
"2235","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2236","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2235","1000","0.55","0","5","false","0.65","0","1","0.1609","-9.83777893559136","-172.00210255898253","true"
"2236","1000","0.55","0","5","false","0.65","0","1","0.1609","-91.79123684461365","-76.97897839912187","true"
"2237","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2237","1000","0.55","0","5","false","0.65","0","1","0.1609","62.4087821641474","-29.629534350152987","false"
"2238","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2238","1000","0.55","0","5","false","0.65","0","1","0.1609","38.017656124930454","-71.26299200384447","false"
"2240","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2240","1000","0.55","0","5","false","0.65","0","1","0.1609","52.49224353676823","-116.02455531723321","false"
"2239","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2239","1000","0.55","0","5","false","0.65","0","1","0.1609","-102.14330790385475","8.807449194027889","false"
"2242","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2241","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2242","1000","0.55","0","5","false","0.65","0","1","0.1609","-100.74581792648655","-48.962596043242456","true"
"2241","1000","0.55","0","5","false","0.65","0","1","0.1609","34.2374655318888","181.98113854952533","true"
"2243","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2243","1000","0.55","0","5","false","0.65","0","1","0.1609","16.388189382768132","192.91373278150644","true"
"2244","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2244","1000","0.55","0","5","false","0.65","0","1","0.1609","152.42733249459366","124.92687620880461","true"
"2245","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2245","1000","0.55","0","5","false","0.65","0","1","0.1609","176.0489433908316","168.37896299085307","true"
"2246","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2246","1000","0.55","0","5","false","0.65","0","1","0.1609","14.611288113899263","157.40250897592443","true"
"2247","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2247","1000","0.55","0","5","false","0.65","0","1","0.1609","48.64874284370012","-84.26266805101295","false"
"2248","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2248","1000","0.55","0","5","false","0.65","0","1","0.1609","-122.14751329572482","-25.238423822396328","true"
"2249","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2249","1000","0.55","0","5","false","0.65","0","1","0.1609","-41.662913769838724","-148.39084356330088","true"
"2250","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2250","1000","0.55","0","5","false","0.65","0","1","0.1609","44.30662756388347","66.48880083110717","true"
"2251","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2251","1000","0.55","0","5","false","0.65","0","1","0.1609","-14.397086545071488","-186.44283210483027","true"
"2252","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2252","1000","0.55","0","5","false","0.65","0","1","0.1609","214.11351695835788","355.650047128723","true"
"2253","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2254","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2254","1000","0.55","0","5","false","0.65","0","1","0.1609","-76.37052640720458","4.94331718720078","false"
"2253","1000","0.55","0","5","false","0.65","0","1","0.1609","30.025030910083615","62.8538617582721","true"
"2255","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2255","1000","0.55","0","5","false","0.65","0","1","0.1609","11.090241395836529","-10.784358291232845","false"
"2256","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2256","1000","0.55","0","5","false","0.65","0","1","0.1609","-58.94248940939042","-120.08218313754583","true"
"2257","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2257","1000","0.55","0","5","false","0.65","0","1","0.1609","-176.35418816445258","-92.63747776912705","true"
"2258","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2258","1000","0.55","0","5","false","0.65","0","1","0.1609","175.27789325161848","181.85336876413228","true"
"2259","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2259","1000","0.55","0","5","false","0.65","0","1","0.1609","5.648344326328925","61.8233377298572","true"
"2260","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2260","1000","0.55","0","5","false","0.65","0","1","0.1609","60.17012183334987","171.4059098876919","true"
"2261","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2261","1000","0.55","0","5","false","0.65","0","1","0.1609","349.94406230264246","308.5992043199507","true"
"2262","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2262","1000","0.55","0","5","false","0.65","0","1","0.1609","85.88742415507681","-45.40024589942844","false"
"2263","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2263","1000","0.55","0","5","false","0.65","0","1","0.1609","-109.23550432229581","-247.4854363761904","true"
"2264","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2264","1000","0.55","0","5","false","0.65","0","1","0.1609","-196.0768046992689","-145.03866990031912","true"
"2265","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2265","1000","0.55","0","5","false","0.65","0","1","0.1609","-227.7726246368693","-358.26250821375413","true"
"2266","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2266","1000","0.55","0","5","false","0.65","0","1","0.1609","-145.10091482624716","-124.85044267832322","true"
"2268","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2268","1000","0.55","0","5","false","0.65","0","1","0.1609","295.2557923988443","338.8805265815763","true"
"2267","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2267","1000","0.55","0","5","false","0.65","0","1","0.1609","50.01609852310685","-58.1483303093706","false"
"2269","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2269","1000","0.55","0","5","false","0.65","0","1","0.1609","-56.115487770266554","-34.82733689554693","true"
"2270","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2270","1000","0.55","0","5","false","0.65","0","1","0.1609","-1.1397771228128022","23.116377576612468","false"
"2271","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2271","1000","0.55","0","5","false","0.65","0","1","0.1609","-135.08821738324343","-302.6896292685917","true"
"2272","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2272","1000","0.55","0","5","false","0.65","0","1","0.1609","-208.6883522692815","-218.61091030106576","true"
"2273","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2273","1000","0.55","0","5","false","0.65","0","1","0.1609","221.81772746007255","291.0295811432281","true"
"2274","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2274","1000","0.55","0","5","false","0.65","0","1","0.1609","-38.98451689727381","13.005475157480111","false"
"2275","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2275","1000","0.55","0","5","false","0.65","0","1","0.1609","25.994413332568683","139.4427168047304","true"
"2276","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2276","1000","0.55","0","5","false","0.65","0","1","0.1609","-16.709499033740713","42.113546810626225","false"
"2277","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2277","1000","0.55","0","5","false","0.65","0","1","0.1609","-155.86304002738507","-233.69262802458718","true"
"2278","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2278","1000","0.55","0","5","false","0.65","0","1","0.1609","-123.93966610780194","-32.03945865707386","true"
"2279","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2279","1000","0.55","0","5","false","0.65","0","1","0.1609","16.108264198956476","56.41094455509078","true"
"2280","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2280","1000","0.55","0","5","false","0.65","0","1","0.1609","-12.091672021562317","32.811022169388885","false"
"2281","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2281","1000","0.55","0","5","false","0.65","0","1","0.1609","-41.264775801354745","64.27860642115736","false"
"2282","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2282","1000","0.55","0","5","false","0.65","0","1","0.1609","78.80981311060418","109.3944681600839","true"
"2283","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2283","1000","0.55","0","5","false","0.65","0","1","0.1609","-75.81173681466476","-147.93406968592666","true"
"2284","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2284","1000","0.55","0","5","false","0.65","0","1","0.1609","10.196405749941277","-73.47575999452403","false"
"2285","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2285","1000","0.55","0","5","false","0.65","0","1","0.1609","38.584947929811506","77.09639767071437","true"
"2286","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2286","1000","0.55","0","5","false","0.65","0","1","0.1609","53.651565464139594","-18.75045420657797","false"
"2287","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2287","1000","0.55","0","5","false","0.65","0","1","0.1609","-26.5782262788332","12.870080689332113","false"
"2288","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2288","1000","0.55","0","5","false","0.65","0","1","0.1609","-61.83145378856216","-149.07724242798474","true"
"2289","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2289","1000","0.55","0","5","false","0.65","0","1","0.1609","12.473810479963959","-195.50793371964812","false"
"2290","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2290","1000","0.55","0","5","false","0.65","0","1","0.1609","90.05262864816325","8.582428371458619","true"
"2291","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2291","1000","0.55","0","5","false","0.65","0","1","0.1609","80.35684171964203","147.8042466767612","true"
"2292","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2292","1000","0.55","0","5","false","0.65","0","1","0.1609","-14.890515289012683","14.883831710162635","false"
"2293","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2293","1000","0.55","0","5","false","0.65","0","1","0.1609","58.02763245121787","98.04569509506325","true"
"2294","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2294","1000","0.55","0","5","false","0.65","0","1","0.1609","-113.28743169180007","7.479634216541324","false"
"2295","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2295","1000","0.55","0","5","false","0.65","0","1","0.1609","-127.73065339709626","-103.25407020617192","true"
"2296","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2296","1000","0.55","0","5","false","0.65","0","1","0.1609","-68.85175509100873","-235.51699232546602","true"
"2297","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2297","1000","0.55","0","5","false","0.65","0","1","0.1609","-116.14006931331619","-161.1935125484074","true"
"2298","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2298","1000","0.55","0","5","false","0.65","0","1","0.1609","72.56190365964176","52.32778729085122","true"
"2299","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2299","1000","0.55","0","5","false","0.65","0","1","0.1609","170.04926412235022","-3.1858162931611673","false"
"2300","1000","0.55","0","5","false","0.65","0","0","0.1609","0","0","true"
"2300","1000","0.55","0","5","false","0.65","0","1","0.1609","-72.47565895096045","-210.78934590368496","true"
"2301","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2301","1000","0.55","0","5","false","0.85","0","1","0.2104","252.22062779697103","319.8587221818791","true"
"2302","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2302","1000","0.55","0","5","false","0.85","0","1","0.2104","90.79919678115061","100.28040178419528","true"
"2303","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2303","1000","0.55","0","5","false","0.85","0","1","0.2104","-113.1475472284078","-97.12703177742407","true"
"2304","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2304","1000","0.55","0","5","false","0.85","0","1","0.2104","-2.1201876180030013","-7.446725425142651","true"
"2305","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2305","1000","0.55","0","5","false","0.85","0","1","0.2104","172.0483612924197","198.18815214927403","true"
"2306","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2306","1000","0.55","0","5","false","0.85","0","1","0.2104","-50.096202826551234","50.69376063945896","false"
"2307","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2307","1000","0.55","0","5","false","0.85","0","1","0.2104","169.4668309750989","231.59093495779678","true"
"2308","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2308","1000","0.55","0","5","false","0.85","0","1","0.2104","72.76598301974218","141.0931282289619","true"
"2309","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2309","1000","0.55","0","5","false","0.85","0","1","0.2104","308.19484075472235","341.26229006271046","true"
"2310","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2310","1000","0.55","0","5","false","0.85","0","1","0.2104","81.18209905401636","115.42232303778881","true"
"2311","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2311","1000","0.55","0","5","false","0.85","0","1","0.2104","94.6027749163618","237.33421192806156","true"
"2312","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2312","1000","0.55","0","5","false","0.85","0","1","0.2104","127.18345779835784","150.86913947714385","true"
"2313","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2313","1000","0.55","0","5","false","0.85","0","1","0.2104","-123.91491903882661","-26.39590560555895","true"
"2314","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2314","1000","0.55","0","5","false","0.85","0","1","0.2104","-31.99746401683842","-79.79702306794962","true"
"2315","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2315","1000","0.55","0","5","false","0.85","0","1","0.2104","27.45188404766691","-48.569592398525636","false"
"2316","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2316","1000","0.55","0","5","false","0.85","0","1","0.2104","-183.4440969268985","-208.93944800983786","true"
"2317","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2317","1000","0.55","0","5","false","0.85","0","1","0.2104","-49.90861022251056","-220.13774665364704","true"
"2318","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2318","1000","0.55","0","5","false","0.85","0","1","0.2104","38.61083534049362","45.48315753566773","true"
"2319","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2319","1000","0.55","0","5","false","0.85","0","1","0.2104","27.773505322635174","45.63066110281251","true"
"2320","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2320","1000","0.55","0","5","false","0.85","0","1","0.2104","182.80237749016328","232.58682047774803","true"
"2321","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2321","1000","0.55","0","5","false","0.85","0","1","0.2104","-3.547224688670667","2.166163804226578","false"
"2322","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2322","1000","0.55","0","5","false","0.85","0","1","0.2104","-41.30153593717773","-193.79959274667527","true"
"2323","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2323","1000","0.55","0","5","false","0.85","0","1","0.2104","-113.27778202949617","-283.154648456251","true"
"2324","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2324","1000","0.55","0","5","false","0.85","0","1","0.2104","-66.7502411117282","140.328498227873","false"
"2325","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2325","1000","0.55","0","5","false","0.85","0","1","0.2104","8.76786758216781","28.3155446288935","true"
"2326","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2326","1000","0.55","0","5","false","0.85","0","1","0.2104","187.21153905039387","144.22744444549411","true"
"2327","1000","0.55","0","5","false","0.85","0","0","0.2104","0","0","true"
"2327","1000","0.55","0","5","false","0.85","0","1","0.2104","140.88524352497154","104.02975671518934","true"
